baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	entrez	ENSEMBL
ENSG00000105576	2537.10244696982	0.0537828216984048	0.0975505462371756	0.551332860480782	0.581405516227479	0.774083214374018	TNPO2	30000	ENSG00000105576
ENSG00000105583	353.785847650004	0.144016022340873	0.140267799475709	1.02672190537796	0.304551431472322	0.535201184202796	WDR83OS	51398	ENSG00000105583
ENSG00000105605	49.3598283377701	0.105305324567404	0.28217293542656	0.373194276794174	0.709003855453016	0.858031730869854	CACNG7	59284	ENSG00000105605
ENSG00000105607	184.283678934483	0.458973176992295	0.150061965769898	3.05855767407496	0.00222405264232862	0.0124876276052469	GCDH	2639	ENSG00000105607
ENSG00000105612	814.153435707413	0.0875911110098097	0.106759347597534	0.82045378677298	0.411957463846144	0.640000698502966	DNASE2	1777	ENSG00000105612
ENSG00000105617	65.4885534024971	0.0289320161827441	0.226625360633573	0.127664512488185	0.898414475163342	0.95473293700161	LENG1	79165	ENSG00000105617
ENSG00000105618	382.809240761075	0.0329355904756353	0.124452837351535	0.264643146564863	0.791284378629956	0.902741074844829	PRPF31	26121	ENSG00000105618
ENSG00000105619	133.717316958655	0.112931412631115	0.176339521993701	0.64042031731916	0.521899377545375	0.728669731098429	TFPT	29844	ENSG00000105619
ENSG00000105639	75.8233328297007	0.307539091094466	0.217567940928009	1.41353128490667	0.157499569398609	0.351166310995603	JAK3	3718	ENSG00000105639
ENSG00000105640	12102.818743704	-0.00730700557824923	0.0943460099936662	-0.0774490153716069	0.938266349219731	0.971705758634705	RPL18A	6142	ENSG00000105640
ENSG00000105643	321.902110125439	0.782175235085168	0.140788796757083	5.55566389586193	2.76558576466067e-08	4.70915518680846e-07	ARRDC2	27106	ENSG00000105643
ENSG00000105649	36.0266343567022	-0.52059931579885	0.321366801809673	-1.61995362578606	0.105242239027315	0.26357076664907	RAB3A	5864	ENSG00000105649
ENSG00000105650	28.7156021729344	-0.561946465708887	0.344334199332749	-1.63197982308417	0.102683736756248	0.259008412837978	PDE4C	5143	ENSG00000105650
ENSG00000105655	118.467459370526	-0.611288980981859	0.197446191965056	-3.09597756684031	0.00196165201748922	0.0112117660959751	ISYNA1	51477	ENSG00000105655
ENSG00000105656	311.017438000548	0.322130396803641	0.12906739013291	2.49583102650421	0.0125662445376829	0.0521649143275167	ELL	8178	ENSG00000105656
ENSG00000105662	721.424329739359	0.0262251039228735	0.101857326787059	0.257468998550288	0.796816744360681	0.905306246975259	CRTC1	23373	ENSG00000105662
ENSG00000105668	11.2950627316642	-0.0346527831482166	0.55414257179045	-0.0625340569598407	0.95013754146942	0.977764303853387	UPK1A	11045	ENSG00000105668
ENSG00000105669	836.983157753461	0.0363036049050917	0.10626111819696	0.341645236951124	0.732617889250075	0.871898856788112	COPE	11316	ENSG00000105669
ENSG00000105671	433.939687013642	0.00228228032956002	0.117580025272885	0.0194104425837909	0.984513680001434	0.992485257919846	DDX49	54555	ENSG00000105671
ENSG00000105672	14.2823330696028	0.181271036400987	0.464050395340422	0.390627910720793	0.696072291852204	0.849789696066639	ETV2	2116	ENSG00000105672
ENSG00000105676	324.699399292657	-0.0020141896386707	0.135972487852689	-0.0148132145736191	0.988181197033364	0.994484695000687	ARMC6	93436	ENSG00000105676
ENSG00000105677	679.914544761411	0.072613978631993	0.108197643460842	0.671123476531842	0.502141872431378	0.71406326485474	TMEM147	10430	ENSG00000105677
ENSG00000105696	76.4160181925289	0.201316430770036	0.228235370354894	0.882056231937229	0.377746399239536	0.606274870679527	TMEM59L	25789	ENSG00000105696
ENSG00000105698	1178.97172764965	-0.0353497406737033	0.109503187150481	-0.322819285845309	0.746832106354427	0.878932616151035	USF2	7392	ENSG00000105698
ENSG00000105699	20.3807292538535	-0.0707047424162813	0.402469646872382	-0.175677204394748	0.860547545017047	0.935366595730603	LSR	51599	ENSG00000105699
ENSG00000105700	760.751820425128	0.0431057482592951	0.100452306729614	0.42911655951637	0.667838401823383	0.831477405611451	KXD1	79036	ENSG00000105700
ENSG00000105701	5497.0306010199	0.0760472604871065	0.0830292636844144	0.915909127848637	0.359714558880044	0.588471550994959	FKBP8	23770	ENSG00000105701
ENSG00000105705	494.420226644022	-0.0208079049667719	0.111905631164965	-0.185941536186844	0.852490608984273	0.933110342893385	SUGP1	57794	ENSG00000105705
ENSG00000105708	86.8275068490391	-0.231653792378734	0.206245967964648	-1.12319186001464	0.261356018945621	0.486983858225875	ZNF14	7561	ENSG00000105708
ENSG00000105711	101.540430425659	-1.29158826402169	0.209018083853603	-6.17931348431229	6.43809446429448e-10	1.38022162145491e-08	SCN1B	6324	ENSG00000105711
ENSG00000105717	12.9284080119565	-0.248693908128701	0.488640165539431	-0.508951014810985	0.610786560260044	0.794869681713727	PBX4	80714	ENSG00000105717
ENSG00000105722	563.610718367011	-0.0236756749479711	0.11815935616335	-0.200370717281504	0.841190659307545	0.927937451271755	ERF	2077	ENSG00000105722
ENSG00000105723	588.189351665956	0.155112725539326	0.105481460971022	1.47052120923826	0.141420645764203	0.326348045151575	GSK3A	2931	ENSG00000105723
ENSG00000105726	888.321463995303	0.320785967588115	0.0973310431949503	3.29582378918505	0.000981335463065273	0.00619724504646686	ATP13A1	57130	ENSG00000105726
ENSG00000105732	182.271508868096	-0.164267951338296	0.166072247943642	-0.989135471894386	0.322596864507706	0.553468708640638	ZNF574	64763	ENSG00000105732
ENSG00000105737	147.728420738108	-0.48075374419185	0.170103113278453	-2.82624894351506	0.00470966464110662	0.0235005439990291	GRIK5	2901	ENSG00000105737
ENSG00000105738	269.271249262769	-0.206345786129737	0.145307319267403	-1.42006464072197	0.155588863175848	0.348239448421073	SIPA1L3	23094	ENSG00000105738
ENSG00000105750	41.225144123836	-0.896479760336732	0.307242534090075	-2.91782439235418	0.00352482797563092	0.0184157552657014	ZNF85	7639	ENSG00000105750
ENSG00000105755	404.896453930902	-0.394501685308442	0.128385360278961	-3.07279338120213	0.00212065263690617	0.0119970539416168	ETHE1	23474	ENSG00000105755
ENSG00000105767	41.5210143426285	-0.435798364945909	0.301736359938085	-1.44430179059406	0.148654102331568	0.338144869402476	CADM4	199731	ENSG00000105767
ENSG00000105771	584.453110995065	-0.346157825864343	0.105575128285308	-3.27878195827411	0.00104256155638672	0.00654070597419729	SMG9	56006	ENSG00000105771
ENSG00000105778	764.026360205929	0.291353240614926	0.106563495269326	2.73408112110593	0.00625546308536072	0.029789155467354	AVL9	23080	ENSG00000105778
ENSG00000105784	57.9795817287547	-0.447965493595587	0.28629247936321	-1.5647127531676	0.117650276816649	0.286147148262024	RUNDC3B	154661	ENSG00000105784
ENSG00000105792	247.534370392563	0.836090396278753	0.162610998905358	5.14165955505489	2.72322244090412e-07	3.89694715878341e-06	CFAP69	79846	ENSG00000105792
ENSG00000105793	317.06615615905	0.0889348547573164	0.122071540238176	0.728547002714915	0.466278807075536	0.685297435010573	GTPBP10	85865	ENSG00000105793
ENSG00000105808	159.604670449493	-0.165717438295288	0.174277466614882	-0.950882759051633	0.341663894839136	0.571904998551495	RASA4	10156	ENSG00000105808
ENSG00000105810	1429.79752266269	-0.71458884812334	0.0899169112613075	-7.94721302255005	1.90754237222783e-15	7.70853097133854e-14	CDK6	1021	ENSG00000105810
ENSG00000105819	917.906750019082	0.108284850018617	0.114293227719795	0.947430151190511	0.343419633147976	0.573427984422564	PMPCB	9512	ENSG00000105819
ENSG00000105821	370.560067280287	0.142384188111319	0.129955552581646	1.09563758748872	0.273237405724903	0.502058057375835	DNAJC2	27000	ENSG00000105821
ENSG00000105825	379.470758083866	-0.096592295215436	0.20559158714011	-0.469826107960385	0.638479259922345	0.813938126448695	TFPI2	7980	ENSG00000105825
ENSG00000105829	435.485688722259	-0.061828600924966	0.12125161371345	-0.509919819055635	0.610107636410783	0.794263887047091	BET1	10282	ENSG00000105829
ENSG00000105835	2643.7979012403	1.04900588799658	0.152634367701605	6.87267162561547	6.3010500144927e-12	1.69900225514746e-10	NAMPT	10135	ENSG00000105835
ENSG00000105849	313.470738760256	0.179163931793266	0.12237818124667	1.46401858540565	0.143188870315406	0.329324836670636	POLR1F	221830	ENSG00000105849
ENSG00000105854	1100.04750995767	0.113756512934742	0.0938984792265524	1.21148408229571	0.225709931585239	0.443976038202459	PON2	5445	ENSG00000105854
ENSG00000105855	1838.19455222669	-0.465729386732362	0.116313773481509	-4.00407770113657	6.22599002553554e-05	0.000545169981127133	ITGB8	3696	ENSG00000105855
ENSG00000105856	1553.57383618015	-0.091889933721892	0.119134988330852	-0.771309377784993	0.440523575156053	0.663251725682652	HBP1	26959	ENSG00000105856
ENSG00000105865	63.2202119464778	-0.318989685760643	0.231994181947168	-1.37499002381571	0.169134537585739	0.369264561133607	DUS4L	11062	ENSG00000105865
ENSG00000105866	131.755135691917	0.0570388961216278	0.198385511692686	0.287515432124829	0.773717687412905	0.8936542487584	SP4	6671	ENSG00000105866
ENSG00000105875	321.646635033051	0.0235141850544626	0.179297427862111	0.131146248637467	0.895659615954851	0.953614640480019	WDR91	29062	ENSG00000105875
ENSG00000105877	22.2654449543229	0.617804282342961	0.457190916561169	1.35130480498141	0.176597813472664	0.379131554022879	DNAH11	8701	ENSG00000105877
ENSG00000105879	443.064623592422	0.0657808953626854	0.119003640893282	0.552763721083755	0.580425213633999	0.773513911867684	CBLL1	79872	ENSG00000105879
ENSG00000105887	2507.81311929406	0.0534786382840025	0.094499105078127	0.5659168755068	0.571450289158339	0.76733967532581	MTPN	136319	ENSG00000105887
ENSG00000105889	230.950285359735	1.03681660658443	0.139515805771653	7.43153509274356	1.07344513861648e-13	3.63766890970133e-12	STEAP1B	256227	ENSG00000105889
ENSG00000105894	5674.86643066646	-0.643826625012124	0.0948324220710206	-6.78909818975158	1.12836629152719e-11	2.92102642235197e-10	PTN	5764	ENSG00000105894
ENSG00000105926	245.587839731132	0.0718439079710964	0.176658213801769	0.406683088348859	0.684240763039355	0.842394674656547	PALS2	51678	ENSG00000105926
ENSG00000105928	843.738186338678	0.0249631153382718	0.106818173445359	0.233697268293407	0.815220008626215	0.915173019105246	GSDME	1687	ENSG00000105928
ENSG00000105939	1525.9666260524	0.15918374774814	0.10025289054817	1.58782202565676	0.112326589419143	0.276480159686952	ZC3HAV1	56829	ENSG00000105939
ENSG00000105948	186.031950802322	0.0817305387707665	0.193539014513544	0.422294899951798	0.672809780273434	0.834508641910955	TTC26	79989	ENSG00000105948
ENSG00000105953	1128.64637980066	-0.00881924337000944	0.0982205552085508	-0.0897902007505823	0.928453935403304	0.967924332221152	OGDH	4967	ENSG00000105953
ENSG00000105963	9.38136790994947	1.71315356399067	0.66333649343719	2.58263126021256	0.00980500562444065	0.042840906554504	ADAP1	11033	ENSG00000105963
ENSG00000105968	1403.57195962559	0.00975813268906532	0.0863209526303969	0.113044775245322	0.909995057190058	0.959018359934304	H2AZ2	94239	ENSG00000105968
ENSG00000105971	1475.37689306759	0.605876649036454	0.129840485240859	4.66631534773249	3.06648963789538e-06	3.59602310057009e-05	CAV2	858	ENSG00000105971
ENSG00000105974	12292.83042316	0.65320096737589	0.147549080334085	4.4270080565524	9.55491649930511e-06	0.000101348051469832	CAV1	857	ENSG00000105974
ENSG00000105976	895.059912500091	0.584546810491011	0.157381007257344	3.71421444479116	0.000203835891782772	0.00156723308487737	MET	4233	ENSG00000105976
ENSG00000105982	25.172910518993	-0.116387162840842	0.353345479140759	-0.329386308051441	0.741863715513978	0.877332760365615	RNF32	140545	ENSG00000105982
ENSG00000105983	764.890874964661	-0.167123236859282	0.101890357742312	-1.64022622515419	0.100958138443513	0.256190205381054	LMBR1	64327	ENSG00000105983
ENSG00000105989	333.987668095359	-3.04435885118463	0.189267367965429	-16.0849642699142	3.25239901335881e-58	1.59971568614205e-55	WNT2	7472	ENSG00000105989
ENSG00000105991	25.3338908089147	0.190887147862027	0.370835554486428	0.514748776250398	0.606728584206806	0.792504607946367	HOXA1	3198	ENSG00000105991
ENSG00000105993	2098.93528266199	0.339441379756867	0.0914866333253836	3.71028386791327	0.00020702697829296	0.00159034780513757	DNAJB6	10049	ENSG00000105993
ENSG00000105996	57.2180167741469	-0.783500677435054	0.246040482874056	-3.18443805784642	0.00145035347204908	0.00870869725194452	HOXA2	3199	ENSG00000105996
ENSG00000105997	126.858727575903	-0.745171908372455	0.193690110020827	-3.84723777735646	0.000119457022002303	0.000976937118180354	HOXA3	3200	ENSG00000105997
ENSG00000106003	16.4593285139614	-2.69335515670625	0.571698826906911	-4.71114340268676	2.46330820411641e-06	2.93872839458517e-05	LFNG	3955	ENSG00000106003
ENSG00000106004	141.874142798909	-0.289064708417172	0.167086534907451	-1.73002994273168	0.0836249256401974	0.22295231452625	HOXA5	3202	ENSG00000106004
ENSG00000106009	444.572978813341	-0.0807839688193786	0.111688876855785	-0.723294665445411	0.469498869502632	0.687978391999534	BRAT1	221927	ENSG00000106009
ENSG00000106012	764.110201422531	-0.0728796457505173	0.100180583571406	-0.727482743186166	0.466930282943868	0.686029258417571	IQCE	23288	ENSG00000106012
ENSG00000106025	27.329956413502	-0.307748170047818	0.413646282805585	-0.7439887237968	0.456883297014597	0.677266850677649	TSPAN12	23554	ENSG00000106025
ENSG00000106028	681.921458958486	0.0247204230119174	0.10097407785382	0.244819497611112	0.80659619633453	0.909871798695953	SSBP1	6742	ENSG00000106028
ENSG00000106034	2431.11615261269	1.05424521371697	0.128981684267035	8.17360402531519	2.99311056457131e-16	1.30446578149608e-14	CPED1	79974	ENSG00000106034
ENSG00000106049	1384.65784656067	-0.259685819290613	0.0877807969683596	-2.95834428780837	0.00309296460520803	0.0165050792556281	HIBADH	11112	ENSG00000106049
ENSG00000106052	3140.69710226426	0.0150813323313727	0.0838460372614596	0.179869351300934	0.857255136859168	0.934663764355971	TAX1BP1	8887	ENSG00000106052
ENSG00000106069	9.98276591226659	-0.456308213527464	0.633383814360452	-0.720429229768388	0.471260758548882	0.6896450125756	CHN2	1124	ENSG00000106069
ENSG00000106070	722.265247600562	0.346340949440749	0.114741879351703	3.01843539078836	0.00254083573640571	0.013970133248874	GRB10	2887	ENSG00000106070
ENSG00000106077	88.4841403420067	-0.58308978814797	0.224329522080247	-2.59925569644546	0.00934261532723539	0.0411225515810096	ABHD11	83451	ENSG00000106077
ENSG00000106080	1121.84581228033	-0.195424094294114	0.0941001404460672	-2.07676729670897	0.0378230419650002	0.12369370581829	FKBP14	55033	ENSG00000106080
ENSG00000106086	470.42304093038	0.672885688118961	0.140916187790379	4.77507729005497	1.79638247674181e-06	2.21048780108008e-05	PLEKHA8	84725	ENSG00000106086
ENSG00000106089	128.139009137324	-0.162157007512739	0.198009424486688	-0.818935805369411	0.412823040159909	0.640650932516068	STX1A	6804	ENSG00000106089
ENSG00000106100	191.569606871403	0.020125171421784	0.167404981641881	0.120218473933091	0.904310083825439	0.956614232023901	NOD1	10392	ENSG00000106100
ENSG00000106105	2899.12762260458	-0.327568748146323	0.0910347079356439	-3.59828416627529	0.000320323521959235	0.00233560755210853	GARS1	2617	ENSG00000106105
ENSG00000106123	2291.00750980023	1.40547785138637	0.143057536689721	9.82456348619178	8.82555454776542e-23	7.09962250185896e-21	EPHB6	2051	ENSG00000106123
ENSG00000106125	13.0179049751509	0.0773510858438914	0.554344776157722	0.139536059814666	0.889026563035372	0.950174459282296	MINDY4	84182	ENSG00000106125
ENSG00000106133	158.302731973457	-0.139828208693499	0.182367640716312	-0.766738047080477	0.443237277555549	0.665880943635463	NSUN5P2	260294	ENSG00000106133
ENSG00000106144	387.080679758348	-0.224754279154353	0.125634081142381	-1.78895946952196	0.0736213431504212	0.203075055653661	CASP2	835	ENSG00000106144
ENSG00000106153	1980.58735224986	0.0399548009775669	0.0963688296188675	0.41460294926882	0.678432588810396	0.838309026537527	CHCHD2	51142	ENSG00000106153
ENSG00000106211	8378.19875869789	0.477603276308564	0.0959592279510082	4.97714796697201	6.45279937745503e-07	8.55816188620096e-06	HSPB1	3315	ENSG00000106211
ENSG00000106244	1913.61563104399	0.0177925386975383	0.0912214998111688	0.195047644846548	0.845355648641562	0.929467893962313	PDAP1	11333	ENSG00000106244
ENSG00000106245	374.347768915888	0.103547616332639	0.12582143619944	0.822972773641732	0.410523476398824	0.638748060643498	BUD31	8896	ENSG00000106245
ENSG00000106246	32.7229051969061	0.389525591082122	0.346391132096791	1.12452529810514	0.260790244478843	0.486476221015681	PTCD1	26024	ENSG00000106246
ENSG00000106258	30.9328928260211	-0.216030433152256	0.338487064486846	-0.638223600892289	0.523328136147668	0.729835860643398	CYP3A5	1577	ENSG00000106258
ENSG00000106261	2980.22952371642	-0.351093313004304	0.0857014492497036	-4.09670216872696	4.19077507229046e-05	0.000381110369093927	ZKSCAN1	7586	ENSG00000106261
ENSG00000106263	2654.0747345228	0.110764495815416	0.0971544164052781	1.14008708933379	0.254250020153378	0.479294141145466	EIF3B	8662	ENSG00000106263
ENSG00000106266	859.264770430469	0.0610766677093015	0.10982722549556	0.556115912367928	0.578131617810701	0.771993158595348	SNX8	29886	ENSG00000106266
ENSG00000106268	176.927814538041	0.142719641207203	0.161449390774038	0.883989964427624	0.376701630263724	0.605501266572364	NUDT1	4521	ENSG00000106268
ENSG00000106290	592.790854661017	-0.0472066982850658	0.106405082947056	-0.443650782252145	0.657295084556329	0.824985601209315	TAF6	6878	ENSG00000106290
ENSG00000106299	1418.9884220566	0.355184578503071	0.123287999870892	2.88093390171811	0.00396498781366217	0.0203692226834361	WASL	8976	ENSG00000106299
ENSG00000106305	139.24509143941	0.174474650571996	0.17045769393792	1.02356571030193	0.306040448169535	0.536560374298661	AIMP2	7965	ENSG00000106305
